web-scraper-order,web-scraper-start-url,rest-link,rest-link-href,shopname,cuisine,item_name,item_desc,product_img,item_price,shop_rating,shop_address,shop_period
"1622642189-7629","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Khansama Tandoori Village (Science Park) - Restaurant Delivery4.3/5 (572)$$$IndianAlcoholVeganSoupsSnacksRice DishesLate Night DeliveryBBQTea TimeLunchDinnerS$ 5 Delivery feeFeaturedRestaurant Delivery60min","https://www.foodpanda.sg/restaurant/x3qv/khansama-tandoori-village-science-park-restaurant-delivery","Khansama Tandoori Village (Science Park) - Restaurant Delivery","","","","","S$ 15.52","4.3/5","null","null"
"1622642096-1512","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Badaling Coffeeshop (449 Clementi)4/5 (3)$$$BeveragesS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/o9tl/badaling-coffeeshop-449-clementi-","Badaling Coffeeshop (449 Clementi)","","","","","S$ 2.70","4/5","null","null"
"1622642119-2060","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Jannatul Firthous Shenton Way Power Indian Muslim Stall4.5/5 (119)$$$IndianHawker FavouritesS$ 2.19 Delivery fee30min","https://www.foodpanda.sg/restaurant/y7wl/jannatul-firthous-shenton-way-power-indian-muslim-stall","Jannatul Firthous Shenton Way Power Indian Muslim Stall","","Nasi Goreng Ayam","","","","4.5/5","null","null"
"1622642155-4822","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Kimly Zi Char (325 Clementi Ave 5)4.3/5 (735)$$$ChineseSingaporeanAsianDeals near youMonthly DealsS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/x2tv/kimly-zi-char-325-clementi-ave-5","Kimly Zi Char (325 Clementi Ave 5)","","","Drinks will be given in random assortment. ( Pokka Oolong Tea / Pepsi Black / Pokka Green Tea)","","","4.3/5","null","null"
"1622642125-2522","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Xin Wang Hong Kong Cafe (West Coast Plaza)4.5/5 (2k+)$$$ChineseLunchDinnerDim SumS$ 3.49 Delivery fee35min","https://www.foodpanda.sg/restaurant/v7ev/xin-wang-hong-kong-cafe-west-coast-plaza","Xin Wang Hong Kong Cafe (West Coast Plaza)","","8258D. Claypot Braised Beef Brisket","","","","4.5/5","null","null"
"1622642146-4193","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Sichuan Tianfu Restaurant 天府川菜4.6/5 (2k+)$$$ChineseSeafood pandapro perksFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/s2mr/sichuan-tianfu-restaurant-","Sichuan Tianfu Restaurant 天府川菜","","","Fresh eel prepared with Sichuan pickles & hot chilli","","","4.6/5","null","null"
"1622642170-6239","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Tandoori Bites4.3/5 (47)$$$IndianS$ 1.49 Delivery fee30min","https://www.foodpanda.sg/restaurant/o0fp/tandoori-bites","Tandoori Bites","","","","","S$ 7.90","4.3/5","null","null"
"1622642093-1396","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Mr Prata (Clementi)4.3/5 (207)$$$IndianHawker FavouritesS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/f7go/mr-prata-clementi-","Mr Prata (Clementi)","","","","","S$ 1.40","4.4/5","null","null"
"1622642146-4072","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Sichuan Tianfu Restaurant 天府川菜4.6/5 (2k+)$$$ChineseSeafood pandapro perksFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/s2mr/sichuan-tianfu-restaurant-","Sichuan Tianfu Restaurant 天府川菜","Chinese","","","","","4.6/5","null","null"
"1622642173-6425","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Burger King (Clementi Mall)4.2/5 (86)$$$Fast FoodBurgersChickenS$ 2.19 Delivery feeNew25min","https://www.foodpanda.sg/restaurant/d5q1/burger-king-clementi-mall","Burger King (Clementi Mall)","","","","","S$ 15.90","4.2/5","null","null"
"1622642195-8226","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Takagi Ramen (Clementi)4.5/5 (1k+)$$$JapaneseAsianNoodles pandapro perksBubble TeaFree deliveryFree Delivery!Featured30min","https://www.foodpanda.sg/restaurant/c2sn/takagi-ramen-clementi","Takagi Ramen (Clementi)","","","Taro Milk, Doesn't Come With Pearls. Please Add if Desired","","","4.5/5","null","null"
"1622642182-6658","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Brit’s Indian Kebab and Grill Corner - Restaurant Delivery1.6/5 (3)$$$IndianWrapsBeveragesRice DishesMonthly DealsS$ 6 Delivery feeDiscount 15%Featured60min","https://www.foodpanda.sg/restaurant/eq68/brits-indian-kebab-and-grill-corner-restaurant-delivery","Brit’s Indian Kebab and Grill Corner - Restaurant Delivery","","Samosa Chat","","","","1.6/5","null","null"
"1622642149-4627","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Tenderfresh Classic (Ayer Rajah CC)4.5/5 (3k+)$$$WesternSingaporeanHalalChickenLunchDinner pandapro perksFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/s0uk/tenderfresh-classic-ayer-rajah-cc","Tenderfresh Classic (Ayer Rajah CC)","","","","","S$ 21.90","4.5/5","null","null"
"1622642146-4262","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Sichuan Tianfu Restaurant 天府川菜4.6/5 (2k+)$$$ChineseSeafood pandapro perksFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/s2mr/sichuan-tianfu-restaurant-","Sichuan Tianfu Restaurant 天府川菜","","","Eggplant done moist & tender","","","4.6/5","null","null"
"1622642167-5722","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Prata Alley4.5/5 (3k+)$$$IndianSingaporeanWestern pandapro perksMuslimFree deliveryFree Delivery!30min","https://www.foodpanda.sg/restaurant/s7pk/prata-alley","Prata Alley","","Masala Chicken","","","","4.6/5","null","null"
"1622642189-7451","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Khansama Tandoori Village (Science Park) - Restaurant Delivery4.3/5 (572)$$$IndianAlcoholVeganSoupsSnacksRice DishesLate Night DeliveryBBQTea TimeLunchDinnerS$ 5 Delivery feeFeaturedRestaurant Delivery60min","https://www.foodpanda.sg/restaurant/x3qv/khansama-tandoori-village-science-park-restaurant-delivery","Khansama Tandoori Village (Science Park) - Restaurant Delivery","","","2 Pcs in a serving. Diced potatoes & vegetables mixed with Indian spices, stuffed into thin pastry cones & deep-fried. Served with homemade tamarind & mint sauce, an all time North Indian favorite","","","4.3/5","null","null"
"1622642125-2619","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Xin Wang Hong Kong Cafe (West Coast Plaza)4.5/5 (2k+)$$$ChineseLunchDinnerDim SumS$ 3.49 Delivery fee35min","https://www.foodpanda.sg/restaurant/v7ev/xin-wang-hong-kong-cafe-west-coast-plaza","Xin Wang Hong Kong Cafe (West Coast Plaza)","","","","","S$ 5.89","4.5/5","null","null"
"1622642096-1504","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Badaling Coffeeshop (449 Clementi)4/5 (3)$$$BeveragesS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/o9tl/badaling-coffeeshop-449-clementi-","Badaling Coffeeshop (449 Clementi)","","","","","S$ 2","4/5","null","null"
"1622642164-5266","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Rangooli4.5/5 (2k+)$$$IndianSingaporeanWestern pandapro perksCurryFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/v1bv/rangooli","Rangooli","","V16. Mushroom Chilli","","","","4.5/5","null","null"
"1622642170-6043","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Tandoori Bites4.3/5 (47)$$$IndianS$ 1.49 Delivery fee30min","https://www.foodpanda.sg/restaurant/o0fp/tandoori-bites","Tandoori Bites","","Chilli Fish","","","","4.3/5","null","null"
"1622642149-4488","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Tenderfresh Classic (Ayer Rajah CC)4.5/5 (3k+)$$$WesternSingaporeanHalalChickenLunchDinner pandapro perksFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/s0uk/tenderfresh-classic-ayer-rajah-cc","Tenderfresh Classic (Ayer Rajah CC)","","","Served with egg fried rice, soy lava egg & signature coleslaw","","","4.5/5","null","null"
"1622642158-5120","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","KFC (Clementi Mall)4.4/5 (5k+)$$$ChickenSingaporeanDessertBurgersHalalFast FoodInternationalLunchDinnerDeals near youBreakfastMonthly DealsS$ 2.19 Delivery feeDiscount 30%30min","https://www.foodpanda.sg/restaurant/v9oj/kfc-clementi-mall","KFC (Clementi Mall)","","","","","S$ 8","4.4/5","null","null"
"1622642082-904","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Kimly Dim Sum (Clementi)4.4/5 (1k+)$$$ChineseSingaporeanAsianLunchDinnerDim SumBreakfastS$ 2.69 Delivery fee25min","https://www.foodpanda.sg/restaurant/v0hf/kimly-dim-sum-clementi","Kimly Dim Sum (Clementi)","","","3 Pcs","","","4.4/5","null","null"
"1622642090-1213","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Mohamad Ali Drinks Stall4.6/5 (97)$$$Beverages pandapro perksFree deliveryFree Delivery!25min","https://www.foodpanda.sg/restaurant/x9yw/mohamad-ali-drinks-stall","Mohamad Ali Drinks Stall","","Ali Cafe","","","","4.6/5","null","null"
"1622642134-3111","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","LiHO TEA (West Coast Plaza)4.7/5 (612)$$$BeveragesTea TimeBubble TeaEveryday FavouritesPickup FavouritesS$ 3.49 Delivery fee25min","https://www.foodpanda.sg/restaurant/x3ru/liho-tea-west-coast-plaza","LiHO TEA (West Coast Plaza)","","Choco Pudding Party","","","","4.7/5","null","null"
"1622642110-1958","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Ibrahim Stall Shenton Way Power4.4/5 (228)$$$IndianNoodlesRice DishesHawker FavouritesS$ 2.19 Delivery fee25min","https://www.foodpanda.sg/restaurant/x5cg/ibrahim-stall-shenton-way-power","Ibrahim Stall Shenton Way Power","","","","","S$ 4.20","4.4/5","null","null"
"1622642189-7695","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Khansama Tandoori Village (Science Park) - Restaurant Delivery4.3/5 (572)$$$IndianAlcoholVeganSoupsSnacksRice DishesLate Night DeliveryBBQTea TimeLunchDinnerS$ 5 Delivery feeFeaturedRestaurant Delivery60min","https://www.foodpanda.sg/restaurant/x3qv/khansama-tandoori-village-science-park-restaurant-delivery","Khansama Tandoori Village (Science Park) - Restaurant Delivery","","","","","S$ 3.21","4.3/5","null","null"
"1622642137-3243","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","M. Ismail Mee Goreng Specialist Shenton Way4.4/5 (350)$$$IndianNoodlesChickenHawker FavouritesS$ 2.19 Delivery fee25min","https://www.foodpanda.sg/restaurant/x4fl/m-ismail-mee-goreng-specialist-shenton-way","M. Ismail Mee Goreng Specialist Shenton Way","","Maggie Combo","","","","4.4/5","null","null"
"1622642057-40","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","NeNe Chicken (Star Vista) - Islandwide Delivery4.2/5 (15)$$$KoreanHalalIslandwide DeliveryDeals near youMonthly DealsS$ 5.99 Delivery feeDiscount 30%Islandwide Delivery35min","https://www.foodpanda.sg/restaurant/rgbc/nene-chicken-star-vista-islandwide-delivery","NeNe Chicken (Star Vista) - Islandwide Delivery","","Smoky Barbeque","","","","4.2/5","null","null"
"1622642155-5010","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Kimly Zi Char (325 Clementi Ave 5)4.3/5 (735)$$$ChineseSingaporeanAsianDeals near youMonthly DealsS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/x2tv/kimly-zi-char-325-clementi-ave-5","Kimly Zi Char (325 Clementi Ave 5)","","","","","from  S$ 13","4.3/5","null","null"
"1622642146-4321","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Sichuan Tianfu Restaurant 天府川菜4.6/5 (2k+)$$$ChineseSeafood pandapro perksFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/s2mr/sichuan-tianfu-restaurant-","Sichuan Tianfu Restaurant 天府川菜","","","","","from  S$ 16.50","4.6/5","null","null"
"1622642128-2856","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Igloo CoffeeShop4.6/5 (13)$$$Asian pandapro perksFree deliveryFree Delivery!30min","https://www.foodpanda.sg/restaurant/y0zm/igloo-coffeeshop","Igloo CoffeeShop","","","","","","4.6/5","null","null"
"1622642140-3593","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","SpringLeaf Prata Place (West Coast Drive)4.3/5 (1k)$$$IndianSingaporeanAsianBento pandapro perksHawker FavouritesFree deliveryPRO - Free Delivery!30min","https://www.foodpanda.sg/restaurant/x3bd/springleaf-prata-place-west-coast-drive","SpringLeaf Prata Place (West Coast Drive)","","","","","S$ 2.40","4.3/5","null","null"
"1622642146-4087","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Sichuan Tianfu Restaurant 天府川菜4.6/5 (2k+)$$$ChineseSeafood pandapro perksFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/s2mr/sichuan-tianfu-restaurant-","Sichuan Tianfu Restaurant 天府川菜","","D1. Boiled Fish Fillets in Szechuan Style 水煮鱼","","","","4.6/5","null","null"
"1622642102-1609","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Gloria Jean's Coffees (West Coast Plaza)4.7/5 (393)$$$DessertHalalBeveragesBreakfastFree deliveryFree Delivery!30min","https://www.foodpanda.sg/restaurant/w6uj/gloria-jeans-coffees-west-coast-plaza","Gloria Jean's Coffees (West Coast Plaza)","","Vanilla Milkshake","","","","4.7/5","null","null"
"1622642143-3801","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Top Seafood (Clementi)4.3/5 (1k+)$$$ChineseSingaporeanSeafoodFlash SaleLunchDinner pandapro perksDeals near youMonthly DealsS$ 2.19 Delivery feeDiscount 30%25min","https://www.foodpanda.sg/restaurant/v8sa/top-seafood-clementi","Top Seafood (Clementi)","","Dry Curry Crab","","","","4.3/5","null","null"
"1622642192-7968","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Light of India - Restaurant Delivery4.4/5 (7)$$$IndianMeatSoupsNoodlesRice DishesS$ 6 Delivery feeDiscount 15%Featured30min","https://www.foodpanda.sg/restaurant/vyrr/light-of-india-restaurant-delivery","Light of India - Restaurant Delivery","","","Yellow lentil soup with hints of coriander leaves","","","4.4/5","null","null"
"1622642186-7115","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","AWADH Royal Indian Lucknawi Cusine - Restaurant Delivery3.8/5 (138)$$$IndianVegetarianMeatAsianBeveragesChickenS$ 7 Delivery feeFeaturedRestaurant Delivery60min","https://www.foodpanda.sg/restaurant/y6eu/awadh-royal-indian-lucknawi-cusine-restaurant-delivery","AWADH Royal Indian Lucknawi Cusine - Restaurant Delivery","","","Creamy kebabs marinated in strained yogurt and a medley of spices.","","","3.9/5","null","null"
"1622642096-1492","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Badaling Coffeeshop (449 Clementi)4/5 (3)$$$BeveragesS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/o9tl/badaling-coffeeshop-449-clementi-","Badaling Coffeeshop (449 Clementi)","","","","","S$ 1.90","4/5","null","null"
"1622642067-339","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Domino's (West Coast Drive)4.3/5 (230)$$$PizzaVegetarianDessertWesternHalalFast FoodDeals near youEveryday FavouritesMonthly DealsS$ 4.50 Delivery feeDiscount 40%Restaurant Delivery60min","https://www.foodpanda.sg/restaurant/j7fb/dominos-west-coast-drive","Domino's (West Coast Drive)","","","","background-image: url(""https://images.deliveryhero.io/image/fd-sg/Products/16820669.jpg?width=200"");","","4.3/5","null","null"
"1622642170-6180","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Tandoori Bites4.3/5 (47)$$$IndianS$ 1.49 Delivery fee30min","https://www.foodpanda.sg/restaurant/o0fp/tandoori-bites","Tandoori Bites","","","","","S$ 16.90","4.3/5","null","null"
"1622642064-251","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Udders Pancakes And Ice Cream - Islandwide Delivery4.9/5 (12)$$$DessertIslandwide DeliveryDeals near youMonthly DealsS$ 5.99 Delivery feeDiscount 30%Islandwide Delivery30min","https://www.foodpanda.sg/restaurant/rt5l/udders-pancakes-and-ice-cream-islandwide-delivery","Udders Pancakes And Ice Cream - Islandwide Delivery","","","","","S$ 13.80","4.9/5","null","null"
"1622642158-5066","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","KFC (Clementi Mall)4.4/5 (5k+)$$$ChickenSingaporeanDessertBurgersHalalFast FoodInternationalLunchDinnerDeals near youBreakfastMonthly DealsS$ 2.19 Delivery feeDiscount 30%30min","https://www.foodpanda.sg/restaurant/v9oj/kfc-clementi-mall","KFC (Clementi Mall)","","Portuguese Egg Tarts (2 pcs)","","","","4.4/5","null","null"
"1622642186-7172","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","AWADH Royal Indian Lucknawi Cusine - Restaurant Delivery3.8/5 (138)$$$IndianVegetarianMeatAsianBeveragesChickenS$ 7 Delivery feeFeaturedRestaurant Delivery60min","https://www.foodpanda.sg/restaurant/y6eu/awadh-royal-indian-lucknawi-cusine-restaurant-delivery","AWADH Royal Indian Lucknawi Cusine - Restaurant Delivery","","","700ML","","","3.9/5","null","null"
"1622642070-506","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Formosa Delights4.6/5 (1k+)$$$ChineseS$ 5.99 Delivery fee40min","https://www.foodpanda.sg/restaurant/s3fc/formosa-delights","Formosa Delights","","","","","S$ 8.45","4.6/5","null","null"
